EmployeeNumber,Age,Tenure,Turnover,HourlyRate ,HoursWeekly,CompensationType,AnnualSalary,DrivingCommuterDistance,JobRoleArea,Gender,MaritalStatus,NumCompaniesPreviouslyWorked,AnnualProfessionalDevHrs,PaycheckMethod,TextMessageOptIn,Salary_Math_Consistent,Salary_Inconsistency_Severity,Salary_Needs_Review,Salary_Issue_Details,AnnualSalary_outlier_flag,DrivingCommuterDistance_outlier_flag
4991,26,3,No,20.5,40,Salary,42640.0,94.0,Laboratory,Male,Single,1.0,16.0,Mail Check,Yes,True,NONE,False,,False,False
4992,39,1,No,29.9,40,Salary,62332.0,49.0,Human Resources,Female,Divorced,6.0,24.0,Direct Deposit,No,True,NONE,False,,False,False
4993,38,3,Yes,81.36,40,Salary,169228.8,15.0,Marketing,Male,Married,1.0,12.0,Mail Check,Yes,True,NONE,False,,False,False
4994,48,6,Yes,48.84,40,Salary,101587.2,47.0,Healthcare,Female,Single,1.0,22.0,Mail Check,No,True,NONE,False,,False,False
4995,46,13,Yes,47.43,40,Salary,98654.4,74.0,Laboratory,Female,Married,8.0,11.0,Mail Check,Yes,True,NONE,False,,False,False
4996,21,1,No,21.24,40,Salary,44179.2,94.0,Healthcare,Female,Single,1.0,15.0,Mail Check,No,True,NONE,False,,False,False
4997,57,11,No,39.54,40,Salary,82243.2,54.0,Information Technology,Male,Divorced,5.0,19.0,Mail Check,Yes,True,NONE,False,,False,False
4998,43,4,Yes,45.22,40,Salary,94057.6,27.0,Laboratory,Female,Single,5.0,19.0,Direct Deposit,No,True,NONE,False,,False,False
4999,36,1,Yes,94.62,40,Salary,336809.6,49.0,Human Resources,Female,Single,1.0,15.0,Mail Check,No,False,MAJOR,True,"Expected $196,810 but shows $336,810 (71.1% difference)",True,False
5000,54,16,No,33.9,40,Salary,70512.0,70.0,Research,Male,Married,3.0,8.0,Mail Check,Yes,True,NONE,False,,False,False
5001,52,10,Yes,87.66,40,Salary,282332.8,24.0,Laboratory,Male,Single,1.0,11.0,Mail Check,No,False,MAJOR,True,"Expected $182,333 but shows $282,333 (54.8% difference)",False,False
5002,49,6,No,87.08,40,Salary,281126.4,13.0,Marketing,Male,Married,1.0,20.0,Mail Check,Yes,False,MAJOR,True,"Expected $181,126 but shows $281,126 (55.2% difference)",False,False
5003,37,4,No,28.58,40,Salary,59446.4,69.0,Human Resources,Male,Married,5.0,15.0,Mail Check,Yes,True,NONE,False,,False,False
5004,36,10,Yes,26.64,40,Salary,55411.2,45.0,Research,Female,Single,6.0,15.0,Mail Check,Yes,True,NONE,False,,False,False
5005,43,4,No,63.42,40,Salary,133313.6,43.0,Marketing,Female,Single,7.0,10.0,Direct Deposit,No,True,NONE,False,,False,False
5006,41,9,No,95.26,40,Salary,338140.8,64.0,Research,Female,Single,4.0,13.0,Direct Deposit,No,False,MAJOR,True,"Expected $198,141 but shows $338,141 (70.7% difference)",True,False
5007,36,9,Yes,77.27,40,Salary,160721.6,70.0,Information Technology,Female,Divorced,1.0,17.0,Mail Check,Yes,True,NONE,False,,False,False
5008,51,20,No,40.31,40,Salary,83844.8,49.0,Information Technology,Female,Single,7.0,17.0,Mail Check,Yes,True,NONE,False,,False,False
5009,27,5,No,21.99,40,Salary,45739.2,56.0,Research,Female,Divorced,3.0,20.0,Mail Check,No,True,NONE,False,,False,False
5010,46,6,No,46.94,40,Salary,97635.2,49.0,Sales,Male,Married,9.0,15.0,Mail Check,Yes,True,NONE,False,,False,False
5011,56,18,Yes,48.51,40,Salary,100900.8,61.0,Human Resources,Female,Single,9.0,6.0,Mail Check,No,True,NONE,False,,False,False
5012,21,1,Yes,20.29,40,Salary,42203.2,49.0,Manufacturing,Male,Single,1.0,15.0,Direct Deposit,No,True,NONE,False,,False,False
5013,48,7,Yes,35.75,40,Salary,74360.0,92.0,Research,Female,Single,2.0,10.0,Mail Check,Yes,True,NONE,False,,False,False
5014,44,16,Yes,52.38,40,Salary,108950.4,49.0,Research,Male,Single,8.0,15.0,Mail Check,No,True,NONE,False,,False,False
5015,47,15,Yes,52.45,40,Salary,109096.0,17.0,Research,Female,Single,5.0,10.0,Mail Check,No,True,NONE,False,,False,False
5016,53,14,No,49.35,40,Salary,102648.0,84.0,Manufacturing,Female,Divorced,5.0,15.0,Mail Check,Yes,True,NONE,False,,False,False
5017,38,2,Yes,49.58,40,Salary,103126.4,98.0,Laboratory,Female,Divorced,4.0,12.0,Mail Check,Yes,True,NONE,False,,False,False
5018,44,16,No,95.35,40,Salary,338328.0,3.0,Sales,Female,Married,7.0,18.0,Mail Check,Yes,False,MAJOR,True,"Expected $198,328 but shows $338,328 (70.6% difference)",True,False
5019,31,3,Yes,24.35,40,Salary,50648.0,9.0,Manufacturing,Male,Married,3.0,11.0,Mail Check,Yes,True,NONE,False,,False,False
5020,29,6,No,24.42,40,Salary,50793.6,49.0,Marketing,Female,Married,2.0,15.0,Mail Check,Yes,True,NONE,False,,False,False
5021,58,18,No,82.87,40,Salary,172369.6,53.0,Information Technology,Female,Divorced,2.0,5.0,Mail Check,Yes,True,NONE,False,,False,False
5022,38,8,Yes,30.78,40,Salary,64022.4,42.0,Marketing,Male,Married,5.0,12.0,Mail Check,Yes,True,NONE,False,,False,False
5023,42,4,No,38.13,40,Salary,79310.4,8.0,Laboratory,Female,Divorced,8.0,21.0,Mail Check,Yes,True,NONE,False,,False,False
5024,33,4,No,29.07,40,Salary,56339.2,93.0,Sales,Male,Divorced,2.0,15.0,Mail Check,No,True,NONE,False,,False,False
5025,55,11,Yes,31.34,40,Salary,65287.2,95.0,Information Technology,Female,Divorced,2.0,12.0,Mail Check,Yes,True,NONE,False,,False,False
5026,24,1,Yes,22.37,40,Salary,46529.6,44.0,Information Technology,Female,Married,1.0,15.0,Mail Check,No,True,NONE,False,,False,False
5027,55,18,No,41.73,40,Salary,86798.4,40.0,Information Technology,Female,Married,9.0,12.0,Direct Deposit,Yes,True,NONE,False,,False,False
5028,44,6,No,50.9,40,Salary,105872.0,72.0,Human Resources,Female,Married,8.0,17.0,Mail Check,Yes,True,NONE,False,,False,False
5029,41,2,No,89.38,40,Salary,285910.4,51.0,Manufacturing,Female,Married,1.0,16.0,Mail Check,Yes,False,MAJOR,True,"Expected $185,910 but shows $285,910 (53.8% difference)",False,False
5030,51,15,Yes,71.49,40,Salary,148699.2,24.0,Research,Female,Married,8.0,14.0,Mail Check,Yes,True,NONE,False,,False,False
5031,36,1,Yes,35.67,40,Salary,74333.6,49.0,Information Technology,Male,Married,3.0,15.0,Direct Deposit,Yes,True,NONE,False,,False,False
5032,39,9,No,27.75,40,Salary,57720.0,43.0,Marketing,Female,Single,1.0,23.0,Mail Check,Yes,True,NONE,False,,False,False
5033,36,9,Yes,29.94,40,Salary,62275.2,52.0,Research,Male,Divorced,1.0,15.0,Mail Check,No,True,NONE,False,,False,False
5034,51,13,No,41.29,40,Salary,85883.2,86.0,Manufacturing,Male,Divorced,1.0,15.0,Direct Deposit,Yes,True,NONE,False,,False,False
5035,39,7,No,35.28,40,Salary,73382.4,57.0,Sales,Male,Divorced,4.0,15.0,Mail Check,Yes,True,NONE,False,,False,False
5036,39,4,No,97.9,40,Salary,203632.0,59.0,Human Resources,Male,Single,7.0,11.0,Direct Deposit,No,True,NONE,False,,False,False
5037,42,1,Yes,43.14,40,Salary,89731.2,77.0,Healthcare,Male,Married,2.0,25.0,Mail Check,Yes,True,NONE,False,,False,False
5038,42,7,No,72.66,40,Salary,151132.8,32.0,Research,Female,Single,6.0,12.0,Mail Check,No,True,NONE,False,,False,False
5039,44,10,Yes,33.84,40,Salary,70387.2,27.0,Healthcare,Male,Single,9.0,12.0,Mail Check,Yes,True,NONE,False,,False,False
5040,36,5,Yes,26.34,40,Salary,54787.2,2.0,Laboratory,Female,Married,3.0,15.0,Direct Deposit,Yes,True,NONE,False,,False,False
5041,39,7,Yes,59.52,40,Salary,123801.6,63.0,Sales,Female,Single,1.0,15.0,Mail Check,No,True,NONE,False,,False,False
5042,50,20,No,32.99,40,Salary,68633.2,27.0,Research,Male,Divorced,6.0,20.0,Mail Check,No,True,NONE,False,,False,False
5043,45,13,No,72.64,40,Salary,151091.2,10.0,Research,Female,Divorced,4.0,7.0,Mail Check,Yes,True,NONE,False,,False,False
5044,49,6,Yes,36.74,40,Salary,76433.2,16.0,Information Technology,Male,Divorced,5.0,15.0,Mail Check,Yes,True,NONE,False,,False,False
5045,40,5,No,75.14,40,Salary,156291.2,84.0,Research,Female,Divorced,3.0,6.0,Direct Deposit,Yes,True,NONE,False,,False,False
5046,40,9,Yes,35.68,40,Salary,74214.4,9.0,Marketing,Female,Single,1.0,15.0,Direct Deposit,Yes,True,NONE,False,,False,False
5047,23,1,Yes,20.9,40,Salary,43472.0,33.0,Laboratory,Male,Single,2.0,19.0,Mail Check,Yes,True,NONE,False,,False,False
5048,48,8,No,55.25,40,Salary,114920.0,59.0,Manufacturing,Female,Married,4.0,19.0,Mail Check,Yes,True,NONE,False,,False,False
5049,61,14,No,87.73,40,Salary,282478.4,80.0,Healthcare,Female,Single,3.0,10.0,Mail Check,No,False,MAJOR,True,"Expected $182,478 but shows $282,478 (54.8% difference)",False,False
5050,48,18,Yes,39.86,40,Salary,82908.8,74.0,Sales,Female,Single,1.0,13.0,Mail Check,Yes,True,NONE,False,,False,False
5051,40,2,Yes,35.03,40,Salary,72862.4,62.0,Healthcare,Male,Married,5.0,25.0,Mail Check,Yes,True,NONE,False,,False,False
5052,48,7,No,90.41,40,Salary,288052.8,12.0,Laboratory,Female,Married,1.0,19.0,Direct Deposit,Yes,False,MAJOR,True,"Expected $188,053 but shows $288,053 (53.2% difference)",False,False
5053,51,15,Yes,55.93,40,Salary,116334.4,10.0,Information Technology,Female,Married,1.0,25.0,Mail Check,Yes,True,NONE,False,,False,False
5054,48,7,No,72.44,40,Salary,150675.2,83.0,Human Resources,Female,Married,2.0,9.0,Mail Check,Yes,True,NONE,False,,False,False
5055,31,6,Yes,23.95,40,Salary,49816.0,49.0,Laboratory,Female,Married,2.0,7.0,Mail Check,No,True,NONE,False,,False,False
5056,52,6,Yes,91.92,40,Salary,331333.6,38.0,Sales,Female,Divorced,8.0,8.0,Mail Check,Yes,False,MAJOR,True,"Expected $191,194 but shows $331,334 (73.3% difference)",True,False
5057,45,20,Yes,32.65,40,Salary,67912.0,14.0,Information Technology,Female,Single,1.0,25.0,Mail Check,Yes,True,NONE,False,,False,False
5058,46,16,Yes,65.35,40,Salary,135928.0,65.0,Manufacturing,Female,Single,1.0,15.0,Mail Check,No,True,NONE,False,,False,False
5059,49,16,No,51.44,40,Salary,106995.2,80.0,Sales,Male,Single,9.0,8.0,Mail Check,No,True,NONE,False,,False,False
5060,45,9,No,32.6,40,Salary,67808.0,78.0,Healthcare,Female,Married,7.0,15.0,Direct Deposit,Yes,True,NONE,False,,False,False
5061,43,4,No,93.7,40,Salary,334896.0,56.0,Manufacturing,Male,Divorced,6.0,17.0,Mail Check,Yes,False,MAJOR,True,"Expected $194,896 but shows $334,896 (71.8% difference)",True,False
5062,39,5,No,30.87,40,Salary,64209.6,6.0,Healthcare,Male,Divorced,1.0,5.0,Mail Check,Yes,True,NONE,False,,False,False
5063,47,13,Yes,90.33,40,Salary,287595.2,93.0,Human Resources,Female,Divorced,2.0,22.0,Mail Check,Yes,False,MAJOR,True,"Expected $187,886 but shows $287,595 (53.1% difference)",False,False
5064,36,10,Yes,33.0,40,Salary,68640.0,21.0,Sales,Female,Single,3.0,23.0,Direct Deposit,Yes,True,NONE,False,,False,False
5065,46,6,Yes,71.28,40,Salary,148262.4,33.0,Laboratory,Female,Married,4.0,10.0,Mail Check,Yes,True,NONE,False,,False,False
5066,36,9,Yes,34.0,40,Salary,70720.0,39.0,Research,Male,Married,6.0,19.0,Mail Check,Yes,True,NONE,False,,False,False
5067,56,18,No,44.92,40,Salary,93433.6,22.0,Healthcare,Female,Divorced,8.0,23.0,Mail Check,Yes,True,NONE,False,,False,False
5068,32,5,Yes,28.48,40,Salary,59238.4,59.0,Information Technology,Male,Single,3.0,8.0,Mail Check,Yes,True,NONE,False,,False,False
5069,51,8,Yes,73.25,40,Salary,152360.0,49.0,Sales,Female,Married,4.0,19.0,Mail Check,Yes,True,NONE,False,,False,False
5070,38,9,Yes,93.85,40,Salary,335208.0,4.0,Sales,Female,Married,6.0,17.0,Mail Check,Yes,False,MAJOR,True,"Expected $195,208 but shows $335,208 (71.7% difference)",True,False
5071,59,18,No,59.52,40,Salary,123801.6,89.0,Human Resources,Female,Single,9.0,15.0,Mail Check,No,True,NONE,False,,False,False
5072,38,10,No,47.6,40,Salary,99008.0,49.0,Healthcare,Male,Married,1.0,15.0,Mail Check,Yes,True,NONE,False,,False,False
5073,56,12,No,91.42,40,Salary,330153.6,70.0,Laboratory,Female,Divorced,5.0,9.0,Mail Check,Yes,False,MAJOR,True,"Expected $190,154 but shows $330,154 (73.6% difference)",True,False
5074,42,3,No,96.78,40,Salary,201302.4,22.0,Laboratory,Female,Divorced,2.0,21.0,Mail Check,Yes,True,NONE,False,,False,False
5075,38,2,No,68.8,40,Salary,143104.0,89.0,Sales,Female,Divorced,4.0,6.0,Direct Deposit,Yes,True,NONE,False,,False,False
5076,27,3,Yes,21.12,40,Salary,43929.6,62.0,Human Resources,Female,Married,2.0,25.0,Mail Check,No,True,NONE,False,,False,False
5077,46,17,Yes,57.31,40,Salary,133204.8,29.0,Marketing,Male,Single,9.0,15.0,Mail Check,No,False,MINOR,True,"Expected $119,205 but shows $133,205 (11.7% difference)",False,False
5078,30,2,No,23.26,40,Salary,48380.8,25.0,Manufacturing,Female,Divorced,1.0,15.0,Mail Check,Yes,True,NONE,False,,False,False
5079,47,15,No,80.7,40,Salary,167856.0,60.0,Information Technology,Female,Divorced,8.0,14.0,Mail Check,Yes,True,NONE,False,,False,False
5080,51,9,No,79.63,40,Salary,165630.4,60.0,Laboratory,Female,Married,3.0,19.0,Mail Check,Yes,True,NONE,False,,False,False
5081,57,12,No,88.27,40,Salary,283601.6,69.0,Human Resources,Female,Married,1.0,15.0,Mail Check,Yes,False,MAJOR,True,"Expected $183,602 but shows $283,602 (54.5% difference)",False,False
5082,22,1,Yes,20.46,40,Salary,42556.8,52.0,Human Resources,Male,Married,1.0,15.0,Mail Check,Yes,True,NONE,False,,False,False
5083,57,11,No,82.25,40,Salary,171080.0,9.0,Healthcare,Female,Divorced,8.0,15.0,Mail Check,Yes,True,NONE,False,,False,False
5084,43,1,Yes,56.67,40,Salary,117873.6,83.0,Sales,Male,Single,7.0,7.0,Mail Check,No,True,NONE,False,,False,False
5085,35,4,No,25.97,40,Salary,54017.6,1.0,Information Technology,Male,Single,4.0,9.0,Mail Check,Yes,True,NONE,False,,False,False
5086,41,6,Yes,87.78,40,Salary,282582.4,86.0,Manufacturing,Female,Single,3.0,24.0,Mail Check,No,False,MAJOR,True,"Expected $182,582 but shows $282,582 (54.8% difference)",False,False
5087,44,9,No,56.93,40,Salary,128414.4,8.0,Sales,Female,Single,1.0,21.0,Mail Check,No,True,NONE,False,,False,False
5088,38,8,Yes,73.42,40,Salary,152713.6,1.0,Sales,Female,Married,2.0,22.0,Mail Check,Yes,True,NONE,False,,False,False
5089,50,13,Yes,59.32,40,Salary,123385.6,27.0,Sales,Male,Divorced,1.0,25.0,Direct Deposit,Yes,True,NONE,False,,False,False
5090,60,16,No,58.66,40,Salary,122012.8,99.0,Laboratory,Male,Single,4.0,13.0,Mail Check,No,True,NONE,False,,False,False
5091,44,18,Yes,60.07,40,Salary,124945.6,59.0,Research,Male,Divorced,4.0,15.0,Mail Check,Yes,True,NONE,False,,False,False
5092,53,8,No,70.88,40,Salary,147430.4,60.0,Sales,Male,Married,4.0,15.0,Direct Deposit,Yes,True,NONE,False,,False,False
5093,49,16,Yes,32.52,40,Salary,67641.6,78.0,Sales,Female,Married,6.0,7.0,Mail Check,Yes,True,NONE,False,,False,False
5094,37,6,Yes,64.04,40,Salary,133203.2,28.0,Research,Male,Married,3.0,15.0,Direct Deposit,Yes,True,NONE,False,,False,False
5095,60,10,No,40.05,40,Salary,83304.0,1.0,Human Resources,Female,Married,8.0,17.0,Mail Check,Yes,True,NONE,False,,False,False
5096,39,4,Yes,27.33,40,Salary,56846.4,35.0,Healthcare,Female,Single,1.0,14.0,Mail Check,Yes,True,NONE,False,,False,False
5097,49,8,No,49.75,40,Salary,103480.0,49.0,Research,Female,Married,3.0,15.0,Mail Check,Yes,True,NONE,False,,False,False
5098,54,12,No,31.4,40,Salary,65312.0,49.0,Laboratory,Female,Single,1.0,15.0,Direct Deposit,Yes,True,NONE,False,,False,False
5099,46,8,Yes,55.48,40,Salary,115398.4,2.0,Sales,Male,Single,5.0,10.0,Direct Deposit,No,True,NONE,False,,False,False
5100,51,12,Yes,90.73,40,Salary,288728.4,69.0,Human Resources,Male,Divorced,2.0,15.0,Mail Check,Yes,False,MAJOR,True,"Expected $188,718 but shows $288,728 (53.0% difference)",False,False
5101,30,1,Yes,27.14,40,Salary,56451.2,89.0,Human Resources,Male,Divorced,3.0,15.0,Mail Check,No,True,NONE,False,,False,False
5102,22,1,Yes,21.17,40,Salary,44033.6,33.0,Healthcare,Female,Married,2.0,15.0,Mail Check,No,True,NONE,False,,False,False
5103,37,10,No,26.22,40,Salary,54537.6,34.0,Sales,Female,Married,3.0,16.0,Mail Check,Yes,True,NONE,False,,False,False
5104,39,1,Yes,31.59,40,Salary,65707.2,32.0,Laboratory,Male,Divorced,1.0,15.0,Mail Check,No,True,NONE,False,,False,False
5105,38,10,Yes,28.31,40,Salary,38084.8,90.0,Research,Male,Single,1.0,9.0,Mail Check,Yes,False,MODERATE,True,"Expected $58,885 but shows $38,085 (35.3% difference)",False,False
5106,46,18,No,42.74,40,Salary,88899.2,42.0,Research,Male,Single,9.0,5.0,Mail Check,Yes,True,NONE,False,,False,False
5107,60,9,Yes,70.17,40,Salary,145953.6,69.0,Research,Female,Married,7.0,15.0,Mail Check,Yes,True,NONE,False,,False,False
5108,44,14,No,89.88,40,Salary,286950.4,49.0,Sales,Female,Divorced,7.0,7.0,Mail Check,Yes,False,MAJOR,True,"Expected $186,950 but shows $286,950 (53.5% difference)",False,False
5109,46,12,No,68.62,40,Salary,142729.6,62.0,Human Resources,Male,Single,6.0,5.0,Mail Check,No,True,NONE,False,,False,False
5110,42,2,No,89.86,40,Salary,286908.8,95.0,Research,Female,Married,1.0,16.0,Mail Check,Yes,False,MAJOR,True,"Expected $186,909 but shows $286,909 (53.5% difference)",False,False
5111,40,8,No,28.77,40,Salary,59841.6,67.0,Information Technology,Male,Married,3.0,22.0,Mail Check,Yes,True,NONE,False,,False,False
5112,58,10,No,92.72,40,Salary,332857.6,49.0,Sales,Female,Single,6.0,15.0,Mail Check,No,False,MAJOR,True,"Expected $192,858 but shows $332,858 (72.6% difference)",True,False
5113,49,8,Yes,38.95,40,Salary,81016.0,49.0,Manufacturing,Female,Married,8.0,15.0,Direct Deposit,Yes,True,NONE,False,,False,False
5114,60,11,Yes,51.52,40,Salary,107161.6,13.0,Sales,Female,Single,2.0,15.0,Mail Check,No,True,NONE,False,,False,False
5115,53,14,No,36.98,40,Salary,76928.4,47.0,Sales,Female,Married,1.0,15.0,Mail Check,Yes,True,NONE,False,,False,False
5116,46,13,No,36.56,40,Salary,76044.8,38.0,Human Resources,Female,Married,9.0,17.0,Direct Deposit,Yes,True,NONE,False,,False,False
5117,22,1,Yes,20.22,40,Salary,42057.6,68.0,Research,Female,Married,1.0,18.0,Mail Check,No,True,NONE,False,,False,False
5118,60,17,Yes,95.06,40,Salary,337724.8,64.0,Human Resources,Female,Divorced,9.0,8.0,Direct Deposit,Yes,False,MAJOR,True,"Expected $197,725 but shows $337,725 (70.8% difference)",True,False
5119,52,7,Yes,35.8,40,Salary,74464.0,39.0,Sales,Male,Divorced,9.0,6.0,Mail Check,Yes,True,NONE,False,,False,False
5120,46,12,Yes,33.01,40,Salary,68660.8,96.0,Human Resources,Female,Single,3.0,15.0,Mail Check,Yes,True,NONE,False,,False,False
5121,31,2,Yes,26.28,40,Salary,54454.4,57.0,Research,Male,Divorced,3.0,13.0,Mail Check,Yes,True,NONE,False,,False,False
5122,22,1,Yes,21.22,40,Salary,44137.6,70.0,Research,Female,Married,2.0,23.0,Mail Check,No,True,NONE,False,,False,False
5123,39,5,No,50.4,40,Salary,104832.0,62.0,Information Technology,Male,Single,8.0,25.0,Direct Deposit,No,True,NONE,False,,False,False
5124,26,3,Yes,17.34,40,Salary,36067.2,47.0,Marketing,Female,Married,3.0,15.0,Direct Deposit,No,True,NONE,False,,False,False
5125,42,4,No,89.88,40,Salary,286950.4,27.0,Healthcare,Female,Married,1.0,5.0,Direct Deposit,Yes,False,MAJOR,True,"Expected $186,950 but shows $286,950 (53.5% difference)",False,False
5126,34,6,No,25.72,40,Salary,53497.6,45.0,Information Technology,Male,Single,5.0,25.0,Mail Check,Yes,True,NONE,False,,False,False
5127,38,5,Yes,28.81,40,Salary,59924.8,49.0,Sales,Male,Married,2.0,15.0,Mail Check,Yes,True,NONE,False,,False,False
5128,42,7,No,37.74,40,Salary,78499.2,65.0,Manufacturing,Female,Single,1.0,6.0,Mail Check,Yes,True,NONE,False,,False,False
5129,26,3,Yes,20.54,40,Salary,1723.2,91.0,Research,Male,Single,3.0,19.0,Mail Check,Yes,False,MAJOR,True,"Expected $42,723 but shows $1,723 (96.0% difference)",False,False
5130,47,9,Yes,84.53,40,Salary,175822.4,40.0,Sales,Male,Married,3.0,16.0,Mail Check,Yes,True,NONE,False,,False,False
5131,58,14,Yes,62.76,40,Salary,130540.8,49.0,Human Resources,Male,Single,2.0,20.0,Mail Check,No,True,NONE,False,,False,False
5132,37,7,No,69.97,40,Salary,145537.6,93.0,Sales,Female,Divorced,2.0,10.0,Mail Check,Yes,True,NONE,False,,False,False
5133,55,11,No,75.03,40,Salary,156062.4,98.0,Laboratory,Female,Divorced,1.0,20.0,Mail Check,Yes,True,NONE,False,,False,False
5134,47,16,No,56.48,40,Salary,117478.4,65.0,Manufacturing,Male,Divorced,9.0,17.0,Mail Check,Yes,True,NONE,False,,False,False
5135,26,3,Yes,20.13,40,Salary,42870.4,84.0,Sales,Male,Divorced,2.0,9.0,Mail Check,No,True,NONE,False,,False,False
5136,50,13,Yes,49.08,40,Salary,102086.4,38.0,Sales,Male,Single,6.0,24.0,Mail Check,No,True,NONE,False,,False,False
5137,44,18,No,38.02,40,Salary,79081.6,42.0,Sales,Male,Single,7.0,23.0,Direct Deposit,Yes,True,NONE,False,,False,False
5138,61,18,Yes,75.89,40,Salary,157851.2,25.0,Research,Male,Married,6.0,16.0,Mail Check,Yes,True,NONE,False,,False,False
5139,21,1,No,22.03,40,Salary,45822.4,73.0,Research,Male,Married,3.0,25.0,Mail Check,No,True,NONE,False,,False,False
5140,30,1,No,29.92,40,Salary,62233.6,79.0,Research,Female,Married,2.0,13.0,Mail Check,Yes,True,NONE,False,,False,False
5141,53,20,No,46.06,40,Salary,95804.8,8.0,Sales,Female,Married,7.0,10.0,Mail Check,Yes,True,NONE,False,,False,False
5142,27,1,Yes,22.49,40,Salary,46779.2,16.0,Research,Female,Divorced,3.0,7.0,Mail Check,No,True,NONE,False,,False,False
5143,52,6,Yes,85.35,40,Salary,177528.0,98.0,Laboratory,Male,Divorced,7.0,6.0,Mail Check,Yes,True,NONE,False,,False,False
5144,30,7,Yes,23.57,40,Salary,49025.6,80.0,Sales,Female,Single,1.0,15.0,Mail Check,Yes,True,NONE,False,,False,False
5145,49,10,Yes,97.98,40,Salary,203798.4,70.0,Research,Female,Married,2.0,15.0,Mail Check,Yes,True,NONE,False,,False,False
5146,56,6,Yes,53.14,40,Salary,110531.2,92.0,Sales,Female,Single,2.0,25.0,Mail Check,No,True,NONE,False,,False,False
5147,25,3,Yes,21.14,40,Salary,2971.2,37.0,Research,Female,Married,3.0,17.0,Mail Check,Yes,False,MAJOR,True,"Expected $43,971 but shows $2,971 (93.2% difference)",False,False
5148,38,1,Yes,42.12,40,Salary,87609.6,10.0,Information Technology,Male,Divorced,1.0,15.0,Mail Check,Yes,True,NONE,False,,False,False
5149,31,6,No,25.29,40,Salary,52603.2,49.0,Marketing,Male,Divorced,1.0,7.0,Mail Check,No,True,NONE,False,,False,False
5150,24,1,Yes,21.47,40,Salary,44657.6,49.0,Manufacturing,Female,Single,3.0,15.0,Mail Check,Yes,True,NONE,False,,False,False
5151,47,7,No,93.14,40,Salary,333731.2,86.0,Manufacturing,Female,Married,1.0,15.0,Mail Check,Yes,False,MAJOR,True,"Expected $193,731 but shows $333,731 (72.3% difference)",True,False
5152,26,3,Yes,22.23,40,Salary,46238.4,43.0,Healthcare,Male,Married,2.0,10.0,Mail Check,Yes,True,NONE,False,,False,False
5153,36,9,No,67.35,40,Salary,140088.0,51.0,Human Resources,Female,Divorced,3.0,15.0,Mail Check,Yes,True,NONE,False,,False,False
