EmployeeNumber,Age,Tenure,Turnover,HourlyRate ,HoursWeekly,CompensationType,AnnualSalary,DrivingCommuterDistance,JobRoleArea,Gender,MaritalStatus,NumCompaniesPreviouslyWorked,AnnualProfessionalDevHrs,PaycheckMethod,TextMessageOptIn,Salary_Math_Consistent,Salary_Inconsistency_Severity,Salary_Needs_Review,Salary_Issue_Details,AnnualSalary_outlier_flag,DrivingCommuterDistance_outlier_flag
5919,42,7,No,91.46,40,Salary,330236.8,49.0,Marketing,Female,Single,9.0,15.0,Direct Deposit,No,False,MAJOR,True,"Expected $190,237 but shows $330,237 (73.6% difference)",True,False
5926,55,17,Yes,89.15,40,Salary,285432.0,4.0,Healthcare,Male,Married,4.0,15.0,Mail Check,Yes,False,MAJOR,True,"Expected $185,432 but shows $285,432 (53.9% difference)",False,False
5927,61,19,No,93.15,40,Salary,333752.0,49.0,Research,Female,Single,1.0,10.0,Direct Deposit,No,False,MAJOR,True,"Expected $193,752 but shows $333,752 (72.3% difference)",True,False
5934,32,8,No,28.42,40,Salary,38313.6,27.0,Laboratory,Male,Married,1.0,10.0,Mail Check,No,False,MODERATE,True,"Expected $59,114 but shows $38,314 (35.2% difference)",False,False
5941,49,15,No,93.98,40,Salary,335478.4,82.0,Laboratory,Female,Married,1.0,22.0,Mail Check,Yes,False,MAJOR,True,"Expected $195,478 but shows $335,478 (71.6% difference)",True,False
5948,44,15,No,92.6,40,Salary,332608.0,88.0,Sales,Female,Single,1.0,15.0,Mail Check,No,False,MAJOR,True,"Expected $192,608 but shows $332,608 (72.7% difference)",True,False
5962,55,10,No,87.57,40,Salary,282145.6,31.0,Laboratory,Male,Married,9.0,15.0,Mail Check,Yes,False,MAJOR,True,"Expected $182,146 but shows $282,146 (54.9% difference)",False,False
5976,61,12,No,96.11,40,Salary,339908.8,31.0,Laboratory,Female,Single,1.0,18.0,Mail Check,No,False,MAJOR,True,"Expected $199,909 but shows $339,909 (70.0% difference)",True,False
5981,61,9,Yes,95.72,40,Salary,339097.6,66.0,Research,Female,Married,6.0,8.0,Direct Deposit,Yes,False,MAJOR,True,"Expected $199,098 but shows $339,098 (70.3% difference)",True,False
5984,59,5,Yes,90.97,40,Salary,289217.6,10.0,Marketing,Female,Divorced,1.0,9.0,Mail Check,Yes,False,MAJOR,True,"Expected $189,218 but shows $289,218 (52.8% difference)",False,False
6001,61,20,No,90.03,40,Salary,287262.4,27.0,Research,Female,Single,4.0,19.0,Mail Check,No,False,MAJOR,True,"Expected $187,262 but shows $287,262 (53.4% difference)",False,False
6021,48,13,No,94.33,40,Salary,335915.2,27.0,Healthcare,Male,Single,1.0,12.0,Mail Check,No,False,MAJOR,True,"Expected $196,206 but shows $335,915 (71.2% difference)",True,False
6029,45,14,Yes,33.76,40,Salary,41100.8,49.0,Human Resources,Male,Divorced,9.0,16.0,Direct Deposit,No,False,MODERATE,True,"Expected $70,221 but shows $41,101 (41.5% difference)",False,False
6030,51,15,No,89.51,40,Salary,286280.8,23.0,Laboratory,Male,Single,7.0,12.0,Mail Check,No,False,MAJOR,True,"Expected $186,181 but shows $286,281 (53.8% difference)",False,False
6034,49,9,No,33.98,40,Salary,41558.4,10.0,Manufacturing,Female,Divorced,5.0,15.0,Mail Check,No,False,MODERATE,True,"Expected $70,678 but shows $41,558 (41.2% difference)",False,False
6039,50,11,Yes,33.6,40,Salary,40768.0,85.0,Manufacturing,Female,Married,7.0,10.0,Mail Check,No,False,MODERATE,True,"Expected $69,888 but shows $40,768 (41.7% difference)",False,False
6043,53,18,No,90.33,40,Salary,287595.2,12.0,Human Resources,Male,Single,3.0,23.0,Direct Deposit,No,False,MAJOR,True,"Expected $187,886 but shows $287,595 (53.1% difference)",False,False
6047,34,4,No,28.02,40,Salary,37481.6,15.0,Human Resources,Male,Married,3.0,7.0,Direct Deposit,No,False,MODERATE,True,"Expected $58,282 but shows $37,482 (35.7% difference)",False,False
6052,37,1,No,88.52,40,Salary,284121.6,51.0,Sales,Female,Married,3.0,16.0,Mail Check,Yes,False,MAJOR,True,"Expected $184,122 but shows $284,122 (54.3% difference)",False,False
6053,51,20,No,91.13,40,Salary,289550.4,67.0,Laboratory,Female,Divorced,2.0,14.0,Mail Check,Yes,False,MAJOR,True,"Expected $189,550 but shows $289,550 (52.8% difference)",True,False
6062,45,20,No,86.55,40,Salary,280024.0,37.0,Marketing,Male,Single,5.0,13.0,Mail Check,No,False,MAJOR,True,"Expected $180,024 but shows $280,024 (55.5% difference)",False,False
6063,41,9,Yes,90.61,40,Salary,288468.8,86.0,Sales,Female,Married,6.0,19.0,Mail Check,Yes,False,MAJOR,True,"Expected $188,469 but shows $288,469 (53.1% difference)",False,False
6075,50,16,No,94.57,40,Salary,336705.6,2.0,Healthcare,Male,Single,1.0,22.0,Direct Deposit,No,False,MAJOR,True,"Expected $196,706 but shows $336,706 (71.2% difference)",True,False
6076,22,1,Yes,21.13,40,Salary,2950.4,86.0,Research,Male,Single,3.0,14.0,Mail Check,Yes,False,MAJOR,True,"Expected $43,950 but shows $2,950 (93.3% difference)",False,False
6077,47,10,No,87.25,40,Salary,281480.0,11.0,Healthcare,Female,Single,5.0,12.0,Mail Check,No,False,MAJOR,True,"Expected $181,480 but shows $281,480 (55.1% difference)",False,False
6079,48,15,No,91.55,40,Salary,330424.0,79.0,Manufacturing,Female,Single,8.0,9.0,Mail Check,No,False,MAJOR,True,"Expected $190,424 but shows $330,424 (73.5% difference)",True,False
6091,53,9,Yes,88.92,40,Salary,284953.6,42.0,Sales,Male,Single,3.0,8.0,Mail Check,No,False,MAJOR,True,"Expected $184,954 but shows $284,954 (54.1% difference)",False,False
6097,55,10,Yes,94.86,40,Salary,337308.8,36.0,Marketing,Female,Married,1.0,10.0,Mail Check,Yes,False,MAJOR,True,"Expected $197,309 but shows $337,309 (71.0% difference)",True,False
6113,31,6,Yes,28.53,40,Salary,38542.4,41.0,Healthcare,Female,Married,3.0,13.0,Mail Check,No,False,MODERATE,True,"Expected $59,342 but shows $38,542 (35.1% difference)",False,False
6121,40,7,Yes,95.13,40,Salary,337870.4,84.0,Laboratory,Female,Single,7.0,15.0,Mail Check,No,False,MAJOR,True,"Expected $197,870 but shows $337,870 (70.8% difference)",True,False
6128,57,6,No,94.02,40,Salary,335561.6,49.0,Manufacturing,Female,Single,6.0,23.0,Mail Check,No,False,MAJOR,True,"Expected $195,562 but shows $335,562 (71.6% difference)",True,False
6136,43,6,No,57.65,40,Salary,133912.0,49.0,Marketing,Male,Single,7.0,16.0,Direct Deposit,No,False,MINOR,True,"Expected $119,912 but shows $133,912 (11.7% difference)",False,False
6138,49,5,No,87.77,40,Salary,282561.6,48.0,Manufacturing,Female,Single,5.0,8.0,Mail Check,No,False,MAJOR,True,"Expected $182,562 but shows $282,562 (54.8% difference)",False,False
6147,46,8,Yes,88.29,40,Salary,283643.2,53.0,Sales,Prefer Not to Answer,Married,2.0,22.0,Mail Check,Yes,False,MAJOR,True,"Expected $183,643 but shows $283,643 (54.5% difference)",False,False
6149,45,10,No,86.68,40,Salary,280294.4,49.0,Sales,Female,Single,7.0,15.0,Mail Check,No,False,MAJOR,True,"Expected $180,294 but shows $280,294 (55.5% difference)",False,False
6150,51,5,No,95.13,40,Salary,337870.4,86.0,Research,Male,Divorced,5.0,22.0,Mail Check,Yes,False,MAJOR,True,"Expected $197,870 but shows $337,870 (70.8% difference)",True,False
6157,54,12,Yes,92.67,40,Salary,332753.6,49.0,Manufacturing,Male,Single,3.0,19.0,Direct Deposit,No,False,MAJOR,True,"Expected $192,754 but shows $332,754 (72.6% difference)",True,False
6182,42,6,No,88.28,40,Salary,283622.4,55.0,Healthcare,Male,Divorced,2.0,6.0,Direct Deposit,Yes,False,MAJOR,True,"Expected $183,622 but shows $283,622 (54.5% difference)",False,False
6183,47,16,No,89.37,40,Salary,285889.6,80.0,Healthcare,Male,Divorced,3.0,12.0,Mail Check,Yes,False,MAJOR,True,"Expected $185,890 but shows $285,890 (53.8% difference)",False,False
6187,43,13,No,89.03,40,Salary,285282.4,75.0,Research,Female,Married,1.0,22.0,Mail Check,Yes,False,MAJOR,True,"Expected $185,182 but shows $285,282 (54.1% difference)",False,False
6218,42,8,Yes,89.41,40,Salary,285972.8,92.0,Sales,Female,Married,6.0,24.0,Direct Deposit,Yes,False,MAJOR,True,"Expected $185,973 but shows $285,973 (53.8% difference)",False,False
6220,58,19,No,89.08,40,Salary,285286.4,50.0,Marketing,Female,Married,1.0,15.0,Mail Check,Yes,False,MAJOR,True,"Expected $185,286 but shows $285,286 (54.0% difference)",False,False
6222,46,10,No,92.93,40,Salary,333294.4,49.0,Healthcare,Female,Single,1.0,15.0,Mail Check,No,False,MAJOR,True,"Expected $193,294 but shows $333,294 (72.4% difference)",True,False
6224,47,10,Yes,87.25,40,Salary,281480.0,0.0,Information Technology,Female,Divorced,3.0,11.0,Mail Check,Yes,False,MAJOR,True,"Expected $181,480 but shows $281,480 (55.1% difference)",False,False
6233,46,16,No,93.86,40,Salary,335228.8,67.0,Sales,Male,Divorced,1.0,8.0,Mail Check,Yes,False,MAJOR,True,"Expected $195,229 but shows $335,229 (71.7% difference)",True,False
6235,49,19,No,94.82,40,Salary,337225.6,97.0,Research,Female,Single,4.0,25.0,Mail Check,No,False,MAJOR,True,"Expected $197,226 but shows $337,226 (71.0% difference)",True,False
6244,61,14,Yes,94.94,40,Salary,337475.2,11.0,Research,Prefer Not to Answer,Divorced,6.0,11.0,Mail Check,Yes,False,MAJOR,True,"Expected $197,475 but shows $337,475 (70.9% difference)",True,False
6267,30,4,No,28.63,40,Salary,38750.4,49.0,Research,Female,Divorced,3.0,5.0,Direct Deposit,Yes,False,MODERATE,True,"Expected $59,550 but shows $38,750 (34.9% difference)",False,False
6268,54,14,Yes,95.55,40,Salary,338744.0,29.0,Human Resources,Female,Married,6.0,15.0,Mail Check,Yes,False,MAJOR,True,"Expected $198,744 but shows $338,744 (70.4% difference)",True,False
6285,48,12,Yes,92.68,40,Salary,332774.4,90.0,Sales,Female,Single,3.0,22.0,Mail Check,No,False,MAJOR,True,"Expected $192,774 but shows $332,774 (72.6% difference)",True,False
6300,51,17,Yes,90.81,40,Salary,288884.8,44.0,Sales,Male,Single,6.0,25.0,Mail Check,No,False,MAJOR,True,"Expected $188,885 but shows $288,885 (52.9% difference)",False,False
6310,46,14,No,90.27,40,Salary,287761.6,26.0,Sales,Male,Single,3.0,14.0,Direct Deposit,No,False,MAJOR,True,"Expected $187,762 but shows $287,762 (53.3% difference)",False,False
6316,60,14,Yes,33.28,40,Salary,40102.4,49.0,Marketing,Male,Single,4.0,11.0,Mail Check,Yes,False,MODERATE,True,"Expected $69,222 but shows $40,102 (42.1% difference)",False,False
6320,53,20,No,95.69,40,Salary,339035.2,98.0,Laboratory,Female,Married,6.0,15.0,Direct Deposit,Yes,False,MAJOR,True,"Expected $199,035 but shows $339,035 (70.3% difference)",True,False
6321,49,14,Yes,33.76,40,Salary,41100.8,25.0,Manufacturing,Female,Single,7.0,20.0,Mail Check,Yes,False,MODERATE,True,"Expected $70,221 but shows $41,101 (41.5% difference)",False,False
6337,37,1,No,87.53,40,Salary,282062.4,27.0,Marketing,Female,Divorced,2.0,15.0,Mail Check,Yes,False,MAJOR,True,"Expected $182,062 but shows $282,062 (54.9% difference)",False,False
6358,50,10,Yes,88.33,40,Salary,283435.2,24.0,Healthcare,Female,Divorced,4.0,18.0,Direct Deposit,Yes,False,MAJOR,True,"Expected $183,726 but shows $283,435 (54.3% difference)",False,False
6361,53,17,Yes,92.29,40,Salary,333363.2,45.0,Research,Female,Married,4.0,25.0,Mail Check,Yes,False,MAJOR,True,"Expected $191,963 but shows $333,363 (73.7% difference)",True,False
6363,50,14,No,95.12,40,Salary,337849.6,34.0,Research,Female,Single,7.0,23.0,Mail Check,No,False,MAJOR,True,"Expected $197,850 but shows $337,850 (70.8% difference)",True,False
6377,55,12,No,92.66,40,Salary,332732.8,74.0,Manufacturing,Prefer Not to Answer,Single,2.0,15.0,Mail Check,No,False,MAJOR,True,"Expected $192,733 but shows $332,733 (72.6% difference)",True,False
6393,34,6,No,28.63,40,Salary,38750.4,77.0,Research,Female,Divorced,6.0,9.0,Mail Check,Yes,False,MODERATE,True,"Expected $59,550 but shows $38,750 (34.9% difference)",False,False
6414,36,8,Yes,89.41,40,Salary,285972.8,93.0,Human Resources,Female,Divorced,1.0,25.0,Direct Deposit,Yes,False,MAJOR,True,"Expected $185,973 but shows $285,973 (53.8% difference)",False,False
6427,43,9,No,93.15,40,Salary,333752.0,49.0,Sales,Female,Single,6.0,7.0,Mail Check,No,False,MAJOR,True,"Expected $193,752 but shows $333,752 (72.3% difference)",True,False
6436,30,5,No,28.86,40,Salary,39228.8,49.0,Marketing,Male,Single,2.0,11.0,Mail Check,Yes,False,MODERATE,True,"Expected $60,029 but shows $39,229 (34.7% difference)",False,False
6438,23,1,No,20.87,40,Salary,2409.6,49.0,Research,Female,Single,1.0,13.0,Direct Deposit,Yes,False,MAJOR,True,"Expected $43,410 but shows $2,410 (94.4% difference)",False,False
6440,56,11,No,92.49,40,Salary,332379.2,86.0,Sales,Prefer Not to Answer,Divorced,8.0,10.0,Direct Deposit,Yes,False,MAJOR,True,"Expected $192,379 but shows $332,379 (72.8% difference)",True,False
6441,23,1,No,20.44,40,Salary,1515.2,49.0,Research,Male,Married,3.0,20.0,Mail Check,Yes,False,MAJOR,True,"Expected $42,515 but shows $1,515 (96.4% difference)",False,False
6448,47,7,No,33.48,40,Salary,40528.4,10.0,Information Technology,Female,Married,3.0,15.0,Direct Deposit,No,False,MODERATE,True,"Expected $69,638 but shows $40,528 (41.8% difference)",False,False
6449,54,11,Yes,33.94,40,Salary,41475.2,72.0,Laboratory,Male,Married,6.0,12.0,Direct Deposit,No,False,MODERATE,True,"Expected $70,595 but shows $41,475 (41.2% difference)",False,False
6463,45,16,Yes,94.32,40,Salary,336285.6,87.0,Manufacturing,Male,Single,8.0,6.0,Mail Check,No,False,MAJOR,True,"Expected $196,186 but shows $336,286 (71.4% difference)",True,False
6465,43,8,No,91.54,40,Salary,330403.2,26.0,Sales,Male,Single,8.0,15.0,Mail Check,No,False,MAJOR,True,"Expected $190,403 but shows $330,403 (73.5% difference)",True,False
6480,37,2,No,86.83,40,Salary,280606.4,6.0,Research,Female,Single,2.0,18.0,Mail Check,No,False,MAJOR,True,"Expected $180,606 but shows $280,606 (55.4% difference)",False,False
6485,36,7,No,93.51,40,Salary,334500.8,95.0,Human Resources,Male,Divorced,6.0,24.0,Mail Check,Yes,False,MAJOR,True,"Expected $194,501 but shows $334,501 (72.0% difference)",True,False
6491,47,20,No,93.22,40,Salary,333897.6,5.0,Human Resources,Female,Divorced,1.0,6.0,Direct Deposit,Yes,False,MAJOR,True,"Expected $193,898 but shows $333,898 (72.2% difference)",True,False
6497,42,4,No,94.13,40,Salary,335790.4,80.0,Sales,Female,Single,1.0,23.0,Mail Check,No,False,MAJOR,True,"Expected $195,790 but shows $335,790 (71.5% difference)",True,False
6499,51,8,Yes,95.16,40,Salary,337932.8,95.0,Research,Female,Married,1.0,10.0,Direct Deposit,Yes,False,MAJOR,True,"Expected $197,933 but shows $337,933 (70.7% difference)",True,False
6504,24,1,Yes,21.56,40,Salary,3844.8,49.0,Research,Female,Married,2.0,15.0,Mail Check,No,False,MAJOR,True,"Expected $44,845 but shows $3,845 (91.4% difference)",False,False
6506,53,20,Yes,33.54,40,Salary,40643.2,82.0,Healthcare,Female,Married,3.0,6.0,Direct Deposit,No,False,MODERATE,True,"Expected $69,763 but shows $40,643 (41.7% difference)",False,False
6525,46,16,Yes,86.75,40,Salary,280440.0,79.0,Human Resources,Male,Single,7.0,15.0,Direct Deposit,No,False,MAJOR,True,"Expected $180,440 but shows $280,440 (55.4% difference)",False,False
6527,54,11,No,89.89,40,Salary,286971.2,6.0,Laboratory,Male,Divorced,7.0,18.0,Mail Check,Yes,False,MAJOR,True,"Expected $186,971 but shows $286,971 (53.5% difference)",False,False
6545,40,1,Yes,94.62,40,Salary,336809.6,50.0,Research,Female,Divorced,4.0,17.0,Mail Check,Yes,False,MAJOR,True,"Expected $196,810 but shows $336,810 (71.1% difference)",True,False
6564,55,11,Yes,92.52,40,Salary,332441.6,74.0,Sales,Male,Divorced,7.0,24.0,Mail Check,Yes,False,MAJOR,True,"Expected $192,442 but shows $332,442 (72.7% difference)",True,False
6568,46,7,Yes,94.32,40,Salary,336285.6,40.0,Manufacturing,Female,Divorced,3.0,15.0,Mail Check,Yes,False,MAJOR,True,"Expected $196,186 but shows $336,286 (71.4% difference)",True,False
6570,56,16,No,93.92,40,Salary,335353.6,12.0,Sales,Female,Married,9.0,14.0,Mail Check,Yes,False,MAJOR,True,"Expected $195,354 but shows $335,354 (71.7% difference)",True,False
6574,43,17,Yes,91.35,40,Salary,330008.0,55.0,Human Resources,Female,Divorced,1.0,6.0,Mail Check,Yes,False,MAJOR,True,"Expected $190,008 but shows $330,008 (73.7% difference)",True,False
6576,58,11,Yes,94.13,40,Salary,335790.4,24.0,Sales,Female,Divorced,5.0,14.0,Mail Check,Yes,False,MAJOR,True,"Expected $195,790 but shows $335,790 (71.5% difference)",True,False
6600,53,6,Yes,93.8,40,Salary,335104.0,86.0,Sales,Male,Single,1.0,13.0,Mail Check,No,False,MAJOR,True,"Expected $195,104 but shows $335,104 (71.8% difference)",True,False
6601,59,15,No,93.8,40,Salary,335104.0,46.0,Sales,Female,Single,3.0,18.0,Mail Check,No,False,MAJOR,True,"Expected $195,104 but shows $335,104 (71.8% difference)",True,False
6608,44,15,Yes,90.56,40,Salary,288364.8,17.0,Laboratory,Female,Single,4.0,21.0,Direct Deposit,No,False,MAJOR,True,"Expected $188,365 but shows $288,365 (53.1% difference)",False,False
6609,36,3,No,95.59,40,Salary,338827.2,41.0,Research,Male,Divorced,5.0,8.0,Direct Deposit,Yes,False,MAJOR,True,"Expected $198,827 but shows $338,827 (70.4% difference)",True,False
6616,57,10,Yes,88.49,40,Salary,284059.2,49.0,Research,Male,Divorced,8.0,15.0,Mail Check,Yes,False,MAJOR,True,"Expected $184,059 but shows $284,059 (54.3% difference)",False,False
6624,61,19,No,93.8,40,Salary,335104.0,61.0,Marketing,Female,Married,4.0,15.0,Mail Check,Yes,False,MAJOR,True,"Expected $195,104 but shows $335,104 (71.8% difference)",True,False
6627,40,8,No,94.07,40,Salary,335665.6,3.0,Manufacturing,Female,Divorced,5.0,10.0,Mail Check,Yes,False,MAJOR,True,"Expected $195,666 but shows $335,666 (71.6% difference)",True,False
6634,48,18,No,88.59,40,Salary,284267.2,23.0,Marketing,Female,Single,2.0,24.0,Mail Check,No,False,MAJOR,True,"Expected $184,267 but shows $284,267 (54.3% difference)",False,False
6635,39,6,Yes,95.43,40,Salary,338494.4,76.0,Human Resources,Female,Divorced,1.0,15.0,Mail Check,Yes,False,MAJOR,True,"Expected $198,494 but shows $338,494 (70.5% difference)",True,False
6637,34,3,No,28.93,40,Salary,39374.4,5.0,Research,Male,Married,2.0,11.0,Direct Deposit,No,False,MODERATE,True,"Expected $60,174 but shows $39,374 (34.6% difference)",False,False
6641,25,3,Yes,17.21,40,Salary,3579.8,45.0,Marketing,Female,Single,1.0,15.0,Direct Deposit,Yes,False,MAJOR,True,"Expected $35,797 but shows $3,580 (90.0% difference)",False,False
6650,54,7,Yes,86.91,40,Salary,280772.8,50.0,Research,Female,Divorced,9.0,9.0,Mail Check,Yes,False,MAJOR,True,"Expected $180,773 but shows $280,773 (55.3% difference)",False,False
6659,48,7,Yes,90.86,40,Salary,288988.8,49.0,Sales,Female,Married,9.0,15.0,Mail Check,Yes,False,MAJOR,True,"Expected $188,989 but shows $288,989 (52.9% difference)",False,False
6664,60,11,No,91.56,40,Salary,330444.8,10.0,Sales,Female,Divorced,3.0,19.0,Mail Check,Yes,False,MAJOR,True,"Expected $190,445 but shows $330,445 (73.5% difference)",True,False
6705,39,7,No,89.64,40,Salary,286451.2,17.0,Human Resources,Male,Divorced,4.0,24.0,Mail Check,Yes,False,MAJOR,True,"Expected $186,451 but shows $286,451 (53.6% difference)",False,False
6726,37,1,No,33.93,40,Salary,41454.4,49.0,Sales,Female,Divorced,1.0,9.0,Direct Deposit,No,False,MODERATE,True,"Expected $70,574 but shows $41,454 (41.3% difference)",False,False
6732,52,15,Yes,93.22,40,Salary,333897.6,53.0,Manufacturing,Female,Divorced,1.0,15.0,Mail Check,Yes,False,MAJOR,True,"Expected $193,898 but shows $333,898 (72.2% difference)",True,False
6733,58,7,Yes,94.53,40,Salary,336622.4,92.0,Manufacturing,Male,Married,6.0,18.0,Mail Check,Yes,False,MAJOR,True,"Expected $196,622 but shows $336,622 (71.2% difference)",True,False
6737,38,4,Yes,87.28,40,Salary,281542.4,49.0,Laboratory,Female,Divorced,3.0,14.0,Direct Deposit,Yes,False,MAJOR,True,"Expected $181,542 but shows $281,542 (55.1% difference)",False,False
6744,38,6,No,28.1,40,Salary,37648.0,85.0,Sales,Female,Married,6.0,11.0,Mail Check,No,False,MODERATE,True,"Expected $58,448 but shows $37,648 (35.6% difference)",False,False
6752,52,5,No,87.08,40,Salary,281126.4,45.0,Sales,Male,Single,3.0,6.0,Mail Check,No,False,MAJOR,True,"Expected $181,126 but shows $281,126 (55.2% difference)",False,False
6754,50,10,No,94.35,40,Salary,336248.0,16.0,Marketing,Female,Divorced,1.0,8.0,Mail Check,Yes,False,MAJOR,True,"Expected $196,248 but shows $336,248 (71.3% difference)",True,False
6758,41,5,No,33.46,40,Salary,40476.8,87.0,Healthcare,Male,Divorced,3.0,15.0,Mail Check,No,False,MODERATE,True,"Expected $69,597 but shows $40,477 (41.8% difference)",False,False
6768,61,19,No,86.85,40,Salary,280648.0,49.0,Laboratory,Female,Single,7.0,10.0,Mail Check,No,False,MAJOR,True,"Expected $180,648 but shows $280,648 (55.4% difference)",False,False
6776,45,8,Yes,89.21,40,Salary,285556.8,89.0,Healthcare,Male,Single,7.0,5.0,Mail Check,No,False,MAJOR,True,"Expected $185,557 but shows $285,557 (53.9% difference)",False,False
